"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"2025","3","Bottom 50%","adult_equal_split","0.9809581433333333","129008763.13407798","97910097.67195956","94916102.27201872","2743203338248.89","0.10464651508540217","0.28094738977606115","21263.697686938496","-578163.119040289"
"2025","4","Bottom 50%","adult_equal_split","0.9900074999999999","129105413.85934657","97983449.84123664","94987211.54217052","2758491196370.0835","0.1042088105420082","0.2871218176774616","21366.193050396105","-532142.9579061308"
"1976","1","Top 1%","adult_equal_split","0.21819364","1426897.5339638588","1197739.0355161","948059.5109764362","754715480616.2633","0.10517305428819036","0","528920.5865537497","263156.0150636474"
"1976","2","Top 1%","adult_equal_split","0.22039157666666667","1434794.584816429","1204367.8353894039","953306.4746867279","753844993428.5264","0.1043995593477146","-0.006651008760554049","525402.7310989434","263444.09016605635"
"1976","3","Top 1%","adult_equal_split","0.22324130666666667","1441931.3529162593","1210358.4524386192","958048.2908314682","759201970802.8666","0.10438848287602626","-0.00454353649475209","526517.4165659171","264541.4583552334"
"1976","4","Top 1%","adult_equal_split","0.2272430466666667","1448884.5613463575","1216194.9891433904","962668.1461399741","753419632295.251","0.10333403476416377","-0.016866087596303318","519999.7656094461","262669.4683343605"
"1977","1","Top 1%","adult_equal_split","0.23089615666666666","1456485.091984213","1222498.6342570789","969575.4688497931","765170383369.623","0.10375747605348387","-0.006742993428153028","525354.078514603","265353.84006308904"
"1977","2","Top 1%","adult_equal_split","0.23415516666666666","1464701.7773399611","1229281.1850345621","977824.9628274413","798930245772.9772","0.10567156510899027","0.03126239975558917","545455.9133695537","273684.46274501627"
"1977","3","Top 1%","adult_equal_split","0.23700487999999997","1471873.4862460077","1235186.5867631708","985380.002717086","822090187118.8331","0.10675266873153905","0.05598685290399686","558533.1856310302","279426.1168886817"
"1977","4","Top 1%","adult_equal_split","0.24212833","1478868.2591063662","1240943.4514920563","992817.8867618974","818542186152.2333","0.10588210557610109","0.04645632761619666","553492.2946056416","279995.22720068967"
"1978","1","Top 1%","adult_equal_split","0.245645","1486710.564071521","1247136.3676310459","1000066.4830009695","814674853817.473","0.10473337584979026","0.03601826737554362","547971.389660672","278933.4427509149"
"1978","2","Top 1%","adult_equal_split","0.25034402","1495092.2543783763","1253643.6866315657","1007300.054394242","850921922828.232","0.10617602570102741","0.07604702315368897","569143.4226458655","286116.2991588713"
"1978","3","Top 1%","adult_equal_split","0.25459588666666666","1502565.31426811","1259388.6034694922","1013922.998454316","847995062625.485","0.10507815245978765","0.06701246642024074","564364.8595991569","282790.00491660833"
"1978","4","Top 1%","adult_equal_split","0.25980271","1509678.4426325161","1264831.7403738678","1020303.3665656747","852347342387.2012","0.10449437183179326","0.06743560989914173","564588.6688962136","282112.93136753846"
"1979","1","Top 1%","adult_equal_split","0.26453962","1517438.1159068558","1270570.1594106324","1026827.5935682243","858679124706.4955","0.10455746434286589","0.06986614611176777","565874.2295354359","281530.0220853473"
"1979","2","Top 1%","adult_equal_split","0.27101971999999996","1525591.5483050698","1276514.6738552714","1033472.2210127166","860831213775.2559","0.10544351808462209","0.06681536283507143","564260.6074552773","277101.9512532621"
"1979","3","Top 1%","adult_equal_split","0.27694654333333335","1533141.741425553","1281954.0567688004","1039708.6827423583","868780101306.5717","0.10622518567783076","0.07136409195720518","566666.5239306304","275057.8149745348"
"1979","4","Top 1%","adult_equal_split","0.28208517","1540358.761999634","1287114.958789152","1045719.0647102388","875013928317.975","0.10676357617023317","0.07399587148482296","568058.5263020582","272876.82790889713"
"1980","1","Top 1%","adult_equal_split","0.28801198","1548302.9560008862","1293526.4250810675","1052464.288088519","856250077835.326","0.10487340940479588","0.04557263958654474","553024.8938146676","267189.73983373825"
"1980","2","Top 1%","adult_equal_split","0.2948634433333333","1556303.5837851008","1300306.4503519677","1059368.4293945713","827448698429.3356","0.10344620359154963","0.00520881579076729","531675.6364570528","259362.82466491012"
"1980","3","Top 1%","adult_equal_split","0.30144965333333335","1562865.158773444","1305884.0381946887","1065291.5736104439","847586046549.9923","0.10539622814997122","0.025349250101556465","542328.3267861627","264661.94679314666"
"1980","4","Top 1%","adult_equal_split","0.3093015666666667","1569336.194024909","1311385.8027581098","1071150.3938531773","888664075251.1606","0.1080550497254081","0.07060967052281228","566267.4949030427","274840.79402160185"
"1981","1","Top 1%","adult_equal_split","0.31744905333333334","1576752.746429055","1317689.9885789847","1077444.13315069","901627798472.0416","0.10873450730029263","0.08111831860497261","571825.7352105458","276219.7934196508"
"1981","2","Top 1%","adult_equal_split","0.32373970999999996","1584509.906514907","1324285.086462511","1083866.7210488264","889436954369.0972","0.10751486780642809","0.06127941339966284","561332.5298327691","270069.86477444874"
"1981","3","Top 1%","adult_equal_split","0.32983325","1590892.8208457585","1329731.6409881657","1089349.3723775626","920831758444.3612","0.10968206877964073","0.09433148958413867","578814.4533550814","275597.7979849711"
"1981","4","Top 1%","adult_equal_split","0.3355327066666667","1597033.2666507463","1334975.4336172745","1094665.0281320976","891430489506.1271","0.1074689930402317","0.05531728270235064","558179.0361672366","268344.6987970226"
"1982","1","Top 1%","adult_equal_split","0.3401483566666667","1603751.8542364908","1340046.700723242","1100067.3327151642","865987582103.0123","0.10570499125484027","0.020901923485446332","539976.0441837737","260577.04332605956"
"1982","2","Top 1%","adult_equal_split","0.34456694","1610835.9654701867","1345095.3145740984","1105565.9776387156","884254415607.0277","0.10752560369154923","0.037852052822585594","548941.3165349353","261893.6408552285"
"1982","3","Top 1%","adult_equal_split","0.3494554766666667","1616938.5096350943","1349324.376597536","1110390.8791200083","892166944474.6556","0.10927311626347484","0.043186967668024746","551763.0628241992","259658.96562302273"
"1982","4","Top 1%","adult_equal_split","0.35307822333333333","1622738.5739438338","1353301.727101046","1115007.5416081797","906269946289.7598","0.11161555180027863","0.05588968539013053","558481.791732602","257678.79583378893"
"1983","1","Top 1%","adult_equal_split","0.35574606333333336","1629383.6172746758","1358389.9119092135","1120686.3459956523","936420037685.3701","0.11388252292776785","0.08656792822173884","574708.1459255348","261527.16469311388"
"1983","2","Top 1%","adult_equal_split","0.35838355666666666","1636331.2296668014","1363933.0929819606","1126814.8791322017","977635111443.8975","0.11663590051207802","0.1295750751029179","597455.5112799313","266585.1509366675"
"1983","3","Top 1%","adult_equal_split","0.36219587000000003","1642239.5676276244","1368609.9551141046","1132228.0177426906","1005419467688.6831","0.11800671257842801","0.15749815527598357","612224.6032234565","270232.13861275435"
"1983","4","Top 1%","adult_equal_split","0.36493950000000003","1647947.4862060985","1373119.9095697836","1137502.3382334197","1041738987837.7842","0.11901109952788133","0.195157329198115","632143.3155834799","276442.2813717758"
"1984","1","Top 1%","adult_equal_split","0.36863805","1654140.4909241346","1378148.1070161173","1142349.0255441377","1090148000510.5353","0.12102225578043907","0.24601307332363348","659041.9655959766","286393.54553002235"
"1984","2","Top 1%","adult_equal_split","0.37179094333333335","1660678.590788577","1383520.8139297194","1147052.9944769235","1105430321744.1091","0.12054107426485709","0.2585060721149644","665649.7698445026","290760.48571964767"
"1984","3","Top 1%","adult_equal_split","0.3750954266666667","1665899.1252575265","1387795.8953666098","1150846.7888145128","1111132121246.9832","0.1199537795423603","0.2610332316986734","666986.436573833","292121.04098837735"
"1984","4","Top 1%","adult_equal_split","0.37789966999999997","1670850.6072005455","1391846.9463967166","1154454.4476310813","1131687169532.5247","0.12106955314646176","0.2805551892950299","677312.0018363753","295466.83669936465"
"1985","1","Top 1%","adult_equal_split","0.38163615666666667","1676659.9356787556","1396674.3858336639","1159298.1285766335","1143214865150.3271","0.1216140912369797","0.28911720648931094","681840.6289928578","296611.3392516421"
"1985","2","Top 1%","adult_equal_split","0.3840917566666667","1682700.4783009945","1401726.3666200398","1164688.2517308048","1157093127326.2405","0.1221502863229266","0.3000828369882862","687640.5767083074","295211.15974876424"
"1985","3","Top 1%","adult_equal_split","0.38641098","1687762.9522840919","1405965.0846544586","1169491.1820177003","1188233286064.383","0.12395144225668397","0.3310666236995237","704028.5393492713","298914.4272316232"
"1985","4","Top 1%","adult_equal_split","0.3885710066666667","1692520.9657405429","1409951.806939507","1174181.3951122104","1193162442794.9075","0.12384217980898288","0.33283088114729453","704961.691433378","298364.04425912834"
"1986","1","Top 1%","adult_equal_split","0.3905036366666667","1697882.3714641072","1413945.4103062674","1179911.7881431335","1205528423351.137","0.1240675112286835","0.3423920896439009","710018.811439566","300925.698267481"
"1986","2","Top 1%","adult_equal_split","0.3919815833333333","1703404.4328857854","1417824.7576501127","1186034.4603597813","1207555775785.47","0.12439256080196491","0.34029055002670106","708907.2638725706","301519.48482406983"
"1986","3","Top 1%","adult_equal_split","0.3935883333333334","1708016.3208398705","1420947.250553488","1191521.0966419436","1209009501020.7864","0.12383249265097412","0.3382807364358604","707844.2320892395","303621.06553485553"
"1986","4","Top 1%","adult_equal_split","0.3957332","1712457.0076972246","1423928.438023473","1196884.740707414","1209220639822.621","0.12313449303278778","0.3350434594958199","706131.9696712763","304050.076886752"
"1987","1","Top 1%","adult_equal_split","0.3982646266666667","1717333.0014257878","1427162.5951154872","1202626.8323685133","1253537756481.159","0.12622913601606534","0.3800424098517459","729932.8408878357","309387.458731209"
"1987","2","Top 1%","adult_equal_split","0.40102338","1722402.8940255602","1430503.1060781358","1208542.739203293","1320052834075.42","0.13057997276090555","0.44899236278669236","766401.8904370411","317529.69741794566"
"1987","3","Top 1%","adult_equal_split","0.40406258","1726705.8734347448","1433207.0223169092","1213919.5944062201","1385057030807.933","0.1349314980576075","0.5165572830552364","802138.3676959368","325801.62270977546"
"1987","4","Top 1%","adult_equal_split","0.4072836866666667","1730738.6570565335","1435687.4764362853","1219104.3136738194","1435109186066.0508","0.13782531014088323","0.5677000762274395","829188.8438585756","332399.2243726088"
"1988","1","Top 1%","adult_equal_split","0.41047448","1735535.3801002984","1439049.6188090022","1223802.86559787","1473296614328.0645","0.1396364483103935","0.6049675219189701","848900.3630930999","337503.95180866594"
"1988","2","Top 1%","adult_equal_split","0.41446864666666666","1740696.6452967671","1442837.577660967","1228247.3005099508","1505834223190.4456","0.14112689066010714","0.635549150995812","865075.6162821923","336966.07330632984"
"1988","3","Top 1%","adult_equal_split","0.41942534666666664","1745085.8195560805","1445985.413116682","1232147.1845752888","1537377107420.3987","0.14281086320655767","0.6656093475650232","880975.0730835006","338422.5988098849"
"1988","4","Top 1%","adult_equal_split","0.42304816","1749481.7161622562","1449138.8505618293","1236051.76224","1618507872056.8933","0.14812014397505321","0.7491011975930348","925135.6313727741","344426.4579315553"
"1989","1","Top 1%","adult_equal_split","0.42745917000000005","1754658.7288664328","1453038.1065973826","1240949.6653007504","1610659023099.284","0.14652718625654834","0.7354834552934264","917932.9271281274","343787.31184835994"
"1989","2","Top 1%","adult_equal_split","0.43201417999999997","1760180.12963866","1457271.6366680309","1246313.2065082435","1586117376308.9238","0.14476457764270567","0.7036788739040748","901110.8292845751","340776.0112765135"
